6010,"Gug Bakke",9.93887615,57.0134964
6011,"Lindenborg",10.03679943,56.91165924
6012,"Sallingsund",8.83231831,56.76280212
6013,"Haverslev",9.69766124,56.78273808
6014,"Hadsund Nord",10.09004116,56.72687149
6015,"Stenild Bro",9.7012825,56.67153168
6016,"Ryå-bro",9.71670437,57.1689682
6017,"Hjallerup",10.19739312,57.18648465
6018,"Brønderslev",9.95222664,57.2326371
6019,"Aars Nord",9.51748,56.81309
6020,"Visby",8.467194,56.783269
6021,"Sindal-Øst",10.278332,57.464615
6100,"Kyllesbæk",10.410721,57.606648
6102,"Cloostårnet",10.46865082,57.42240143
6104,"Lyngså Nord",10.502084,57.278658
6105,"Jerup",10.385419,57.523448
6106,"Skagen by",10.54896164,57.72939682
6107,"Dybvad",10.354232,57.278402
6108,"Østervrå",10.231862,57.345698
6109,"Flauenskjoldvej",10.235772,57.264002
6121,"Tversted",10.20331955,57.58126068
6122,"Mosbjerg",10.26756954,57.50222397
6123,"Vennebjerg",9.82470322,57.45606995
6124,"Lendum",10.24188614,57.39361191
6125,"Børglumkloster",9.79565811,57.37046814
6126,"Astrupvej",10.13229,57.47803
6140,"Galgebakken",9.97907257,57.34238052
6141,"Hallundvej",10.07879639,57.24744034
6142,"Dannerhøj",10.2293272,57.22978592
6143,"Aså",10.42240047,57.16323853
6160,"Læsø",11.03453636,57.26929474
6180,"Rødhusvej",9.60497093,57.18521118
6181,"Vester-Torup",9.09502411,57.10979462
6182,"Gjøl",9.73716354,57.08163071
6183,"Nørhalne",9.89333,57.1489
6200,"Hammervej",10.003829,57.15349579
6201,"Holtet",10.20487309,57.03635788
6202,"Nørholm Skov",9.77157307,57.03809357
6203,"Østre Alle",9.916249,57.040035
6204,"Byplanvej",9.9363575,57.01319122
6205,"Sk. Clemens Vej",9.84414673,56.9771843
6206,"Lundbæk",9.60542488,56.9637413
6208,"Dokkedal Nord",10.255479,56.914574
6220,"Stenbjerg",8.39181188,56.91157736
6221,"Hassing",8.47459096,56.83131652
6222,"Hurup",8.42907333,56.75907516
6223,"Vesløs",8.987108,57.041414
6224,"Sennels",8.778057,56.965033
6225,"Gl.Aalborgvej-Thisted",8.923517,57.06353
6226,"Hanstholm",8.58947,57.11037
6240,"Bjergby",8.75405216,56.86649704
6241,"Asselsvej",8.76785,56.74995
6261,"Hornum",9.41479778,56.83768463
6262,"Stistrup",9.24791976,56.75240304
6263,"Glerup",9.38251,56.694
6264,"Vegger",9.55995,56.88377
6265,"Hemdrup",9.409013,56.964219
6280,"Gravlev",9.82857227,56.85787582
6281,"Veggerbyvej",9.63929,56.88435
6282,"Tvoruphøjevej",10.07385,56.84246
6300,"Fladbjerg",10.02701378,56.6713829
6301,"Glenstrup Sø",9.80828274,56.58683751
6302,"Villestrup Å",9.955493,56.762249
6303,"Vejhuse",10.273386,56.75318
6304,"Ø. Doense",9.825049,56.711524
6305,"Oue",9.998869,56.689831
6800,"Flyvestation Aalborg",9.85543442,57.09516525
9801,"Peberholm",12.768944,55.592343
9802,"Högbron SO",12.834991,55.573262
9803,"Lernacken",12.896722,55.565207
9804,"Högbron NV",12.818969,55.577138
9805,"Kastrup",12.669636,55.633402
9901,"Østbro 1 Nord",11.07080999,55.34651094
9902,"Østbro 1 Syd",11.07084214,55.34634789
9903,"Østbro 2 Nord",11.03562905,55.34197852
9904,"Østbro 2 Syd",11.03575378,55.34188426
9905,"Østbro 3 Nord",10.99064877,55.33618764
9906,"Østbro 3 Syd",10.99067424,55.33608127
9907,"Sprogø",10.96589094,55.3320448
9908,"Vestbroen Ø.",10.91901441,55.31552
9909,"Vestbroen V.",10.88442616,55.30604106
9910,"Knudshoved",10.82876137,55.30219682
9911,"Halsskov",11.124129,55.348572
